Algorithm,Dataset,Radius,Turbines,Seed,Calls,Objective,Ideal,WakeLoss,Feasible,MinSpacing,Seconds,Coordinates,Curve
LXBV25,2,500,6,19,6030,42819.51780198427,43892.27036810799,1072.752566123716,True,340.40045014529454,2.115579427000739,63.113 495.716;-225.552 -66.811;316.624 -232.854;-55.706 -489.062;-443.844 194.381;459.937 195.658,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;41453.622;41453.622;41453.622;41961.281;41961.281;42030.976;42230.307;42283.607;42283.607;42286.430;42286.430;42286.430;42286.569;42289.116;42290.519;42290.519;42291.045;42291.709;42291.709;42292.047;42292.047;42292.697;42292.697;42292.975;42292.975;42292.975;42292.983;42293.099;42293.099;42293.397;42293.397;42293.397;42293.397;42378.937;42384.050;42406.213;42411.593;42423.819;42427.938;42429.239;42447.987;42450.130;42454.429;42460.304;42464.085;42467.033;42469.079;42471.972;42473.818;42477.261;42478.710;42479.210;42482.064;42483.875;42484.343;42486.193;42486.659;42486.907;42488.082;42488.082;42488.243;42488.948;42489.626;42489.750;42490.454;42490.899;42490.899;42490.899;42490.899;42490.899;42490.899;42490.899;42490.899;42490.899;42490.899;42490.899;42490.899;42490.899;42490.899;42490.899;42490.899;42490.899;42490.899;42490.899;42490.899;42490.899;42490.899;42490.899;42490.899;42490.899;42490.899;42490.899;42490.899;42490.899;42490.899;42490.899;42490.899;42490.899;42490.899;42490.899;42490.899;42490.899;42490.899;42490.899;42490.899;42490.899;42490.899;42490.899;42490.899;42490.899;42490.899;42490.899;42490.899;42490.899;42490.899;42490.899;42490.899;42498.043;42502.938;42507.107;42511.219;42514.867;42521.078;42525.757;42529.794;42535.931;42682.530;42687.725;42688.679;42689.149;42692.145;42692.615;42693.941;42694.171;42695.300;42695.570;42695.570;42696.133;42696.451;42697.307;42697.867;42697.982;42697.982;42697.982;42697.982;42697.982;42697.982;42697.982;42697.982;42697.982;42697.982;42697.982;42697.982;42697.982;42697.982;42708.830;42791.440;42791.440;42801.497;42808.754;42808.754;42815.090;42815.209;42815.290;42815.290;42815.376;42817.250;42817.250;42817.884;42818.441;42818.728;42818.736;42818.736;42819.518;42819.518;42819.518;42819.518;42819.518;42819.518;42819.518;42819.518;42819.518;42819.518
LXBV25,2,500,6,20,6030,41949.17490838509,43892.27036810799,1943.0954597228992,True,344.1578096870055,2.127989661000356,454.635 204.180;78.263 -142.135;428.234 -255.539;-419.198 -122.254;116.454 268.040;-291.823 404.634,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;39713.938;39713.938;40675.022;40675.022;40675.022;40685.465;40869.335;40869.335;40870.631;40872.163;40878.088;40878.088;40880.328;40883.954;40883.954;40888.034;40888.034;40894.095;40894.095;40894.213;40894.213;40898.505;40898.505;40898.505;40898.511;40898.511;40898.514;40898.852;40898.852;41037.286;41680.037;41718.532;41725.025;41725.025;41729.816;41734.716;41742.029;41744.868;41748.182;41752.606;41755.569;41756.082;41760.363;41761.763;41763.092;41771.032;41774.698;41778.327;41781.920;41785.725;41788.038;41793.429;41796.721;41800.223;41803.530;41805.778;41808.945;41810.559;41812.958;41814.318;41815.765;41817.358;41819.733;41822.958;41826.156;41829.561;41833.549;41836.662;41839.894;41842.252;41845.193;41846.271;41847.590;41855.715;41856.766;41860.765;41861.806;41866.012;41868.072;41869.429;41870.298;41871.367;41872.128;41872.834;41874.143;41874.656;41909.394;41909.752;41909.752;41912.151;41913.705;41914.737;41915.348;41917.525;41919.070;41921.502;41923.024;41924.298;41924.918;41925.526;41926.123;41926.708;41927.861;41928.435;41929.007;41929.576;41930.141;41930.394;41930.915;41931.497;41932.266;41933.514;41934.278;41935.327;41935.589;41935.868;41936.161;41936.438;41936.985;41937.247;41937.247;41937.247;41937.247;41937.247;41937.247;41937.247;41937.247;41937.247;41937.247;41937.247;41937.247;41937.247;41937.247;41937.247;41937.247;41937.247;41937.247;41937.247;41937.247;41937.247;41937.247;41937.247;41937.247;41937.247;41937.247;41937.247;41937.247;41937.247;41937.247;41937.247;41937.247;41937.247;41937.247;41937.247;41937.247;41937.247;41937.247;41937.247;41937.247;41937.247;41937.247;41937.247;41937.247;41937.247;41937.247;41937.247;41937.247;41937.247;41937.247;41937.247;41937.247;41937.247;41937.247;41937.247;41937.247;41937.688;41941.301;41947.575;41949.175
LXBV25,2,500,6,21,6030,42492.03455215664,43892.27036810799,1400.235815951346,True,379.082445494504,2.1048657330002243,175.728 467.818;15.727 46.432;-324.922 -119.886;-134.558 -481.250;-308.662 284.671;436.560 81.251,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;41913.251;41981.631;41981.631;41983.490;42097.492;42097.492;42180.816;42180.816;42193.030;42193.030;42193.030;42193.464;42197.705;42197.705;42199.237;42200.798;42200.798;42200.798;42201.002;42201.002;42201.069;42201.069;42201.105;42201.105;42201.111;42201.173;42201.173;42201.173;42201.174;42201.253;42201.253;42203.985;42203.985;42205.099;42206.434;42207.910;42208.556;42219.494;42220.951;42221.576;42221.576;42226.972;42231.771;42233.743;42237.845;42238.476;42238.578;42240.955;42241.134;42241.978;42242.108;42242.126;42242.126;42242.126;42242.126;42258.915;42291.377;42291.377;42391.865;42404.828;42424.457;42430.172;42435.754;42438.875;42443.032;42443.192;42443.192;42443.846;42443.965;42448.545;42455.397;42459.129;42463.441;42464.002;42464.728;42465.287;42466.500;42466.500;42470.286;42472.518;42475.147;42475.631;42479.580;42481.738;42484.328;42486.458;42486.928;42487.390;42488.092;42488.485;42488.485;42489.540;42490.760;42491.809;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035;42492.035
LXBV25,2,500,6,22,6030,42411.13117747529,43892.27036810799,1481.1391906326971,True,367.0181405516734,2.094222959000035,-60.562 -23.060;-452.245 -209.478;-317.901 383.132;250.906 -431.941;487.500 46.971;324.440 375.778,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;41575.143;41575.143;41575.143;41596.658;41596.658;41667.092;41667.092;41765.042;41765.042;41765.042;41765.042;41767.753;41829.367;41829.367;41847.075;41847.075;41847.075;41847.705;41849.835;41849.835;41855.888;41855.888;41855.888;41855.933;41862.008;41862.008;41863.518;41863.518;41863.518;41863.520;41863.520;41863.520;41967.399;41970.248;42029.928;42030.386;42033.057;42035.179;42035.179;42039.923;42042.372;42183.217;42250.568;42252.138;42257.683;42260.266;42268.029;42269.565;42271.858;42274.113;42276.527;42276.673;42276.734;42285.200;42285.224;42288.403;42288.445;42289.463;42292.651;42292.665;42293.677;42294.616;42296.850;42300.507;42303.226;42307.832;42308.552;42309.651;42310.190;42310.204;42310.703;42314.313;42314.332;42314.828;42314.828;42315.323;42317.129;42318.029;42318.276;42318.588;42319.487;42319.610;42319.611;42319.734;42320.631;42320.631;42320.631;42320.631;42320.631;42320.631;42320.631;42320.631;42320.631;42320.631;42320.631;42320.631;42320.631;42320.631;42320.631;42320.631;42320.631;42320.631;42320.631;42320.631;42320.631;42320.631;42320.631;42320.631;42320.631;42320.631;42320.631;42320.631;42320.631;42320.631;42320.631;42320.631;42320.631;42320.631;42320.631;42320.631;42320.631;42320.631;42320.631;42320.631;42320.631;42320.631;42320.631;42320.631;42320.631;42320.631;42320.631;42320.631;42320.631;42320.631;42320.631;42320.631;42320.631;42320.631;42320.631;42320.631;42320.631;42320.631;42320.631;42320.631;42320.631;42320.631;42320.631;42320.631;42320.631;42320.631;42320.631;42320.631;42320.631;42320.631;42320.631;42320.631;42320.631;42320.631;42320.631;42320.631;42320.631;42320.631;42322.182;42328.367;42335.257;42342.178;42348.015;42353.751;42356.134;42366.559;42371.980;42373.562;42379.874;42389.212;42390.701;42395.722;42401.945;42406.922;42408.306;42409.696;42410.930;42411.131
LXBV25,2,500,6,23,6030,42709.342412365535,43892.27036810799,1182.9279557424525,True,331.108406892694,2.06581410400031,-376.868 -328.252;-385.799 317.563;354.916 315.257;133.202 -481.899;-230.372 -31.314;17.802 478.125,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;41054.440;41054.440;41087.690;41854.655;41854.655;42173.963;42173.963;42173.963;42173.963;42176.836;42194.540;42194.540;42195.011;42195.011;42196.220;42196.220;42197.468;42197.468;42199.201;42199.201;42200.592;42200.592;42200.604;42200.604;42201.103;42201.103;42201.103;42201.104;42201.328;42201.328;42215.916;42217.610;42226.294;42226.294;42232.718;42241.128;42245.428;42253.035;42260.759;42260.759;42265.819;42268.149;42275.613;42279.634;42282.100;42284.369;42288.047;42290.387;42290.618;42292.338;42296.203;42303.161;42306.708;42308.660;42312.399;42314.328;42317.934;42319.820;42323.066;42323.066;42327.642;42331.092;42332.950;42334.792;42334.882;42337.048;42338.844;42339.758;42340.669;42340.669;42341.563;42342.016;42342.303;42343.378;42344.268;42344.720;42345.171;42345.171;42345.171;42345.171;42345.171;42396.037;42412.850;42413.545;42419.685;42420.838;42421.355;42425.104;42426.073;42432.237;42438.613;42449.436;42564.901;42569.859;42570.392;42572.218;42576.250;42576.509;42577.021;42577.258;42581.241;42581.241;42583.741;42586.127;42586.375;42587.623;42587.740;42587.798;42588.421;42588.909;42588.965;42588.965;42588.965;42588.965;42646.090;42646.090;42653.770;42653.770;42676.990;42684.759;42689.884;42690.761;42691.134;42696.014;42699.698;42700.991;42703.689;42703.689;42704.327;42704.516;42705.964;42707.216;42707.882;42707.972;42707.972;42708.568;42708.955;42708.955;42709.342;42709.342;42709.342;42709.342;42709.342;42709.342;42709.342;42709.342;42709.342;42709.342;42709.342;42709.342;42709.342;42709.342;42709.342;42709.342;42709.342;42709.342;42709.342;42709.342;42709.342;42709.342;42709.342;42709.342;42709.342;42709.342;42709.342;42709.342;42709.342;42709.342;42709.342;42709.342;42709.342;42709.342;42709.342;42709.342;42709.342;42709.342;42709.342;42709.342;42709.342;42709.342
LXBV25,2,500,6,24,6030,42908.94385689849,43892.27036810799,983.326511209496,True,312.7768237564509,2.0222970820004775,-259.783 423.509;200.250 -457.612;319.110 -103.091;-434.415 164.024;-303.146 -276.432;332.596 363.490,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;41923.988;41923.988;41923.988;42014.204;42014.204;42014.204;42027.008;42027.008;42027.008;42281.268;42281.268;42281.268;42287.202;42287.202;42324.906;42361.995;42361.995;42495.028;42495.028;42495.028;42520.545;42520.545;42520.647;42520.647;42520.710;42521.710;42521.710;42521.710;42521.720;42521.720;42521.723;42521.723;42521.724;42521.725;42521.725;42526.752;42551.628;42553.082;42573.062;42574.064;42574.064;42578.528;42585.065;42590.879;42595.075;42599.031;42599.685;42600.290;42600.467;42602.617;42604.566;42604.871;42605.366;42605.721;42606.149;42606.298;42606.298;42606.951;42607.529;42608.106;42608.106;42608.106;42608.106;42608.106;42608.106;42610.728;42623.730;42633.793;42644.803;42673.239;42678.013;42687.239;42691.808;42691.808;42693.175;42693.914;42694.403;42698.155;42698.155;42699.373;42699.932;42700.839;42701.145;42702.861;42703.885;42704.190;42705.086;42706.284;42707.173;42708.080;42708.992;42710.094;42710.481;42711.383;42712.289;42713.467;42714.339;42714.640;42715.537;42716.705;42717.569;42717.868;42718.759;42719.917;42720.774;42721.071;42721.956;42723.604;42723.901;42724.781;42725.573;42726.745;42727.534;42728.408;42729.279;42729.573;42729.824;42729.824;42730.268;42730.542;42730.985;42731.516;42731.516;42731.516;42731.516;42731.516;42731.516;42731.516;42731.516;42731.516;42731.516;42731.516;42731.516;42731.516;42731.516;42731.516;42731.516;42731.516;42731.516;42731.516;42731.516;42733.313;42737.258;42740.379;42744.260;42744.976;42745.324;42746.099;42746.099;42747.644;42748.606;42749.565;42749.737;42750.122;42750.600;42751.128;42751.128;42751.593;42752.075;42752.075;42752.075;42752.075;42752.075;42752.075;42764.333;42789.284;42820.193;42820.193;42831.923;42839.142;42842.030;42845.902;42846.966;42847.145;42847.145;42900.341;42903.666;42903.666;42904.214;42904.328;42906.093;42907.651;42908.587;42908.589;42908.944
LXBV25,2,500,6,25,6030,42886.94434391212,43892.27036810799,1005.3260241958706,True,339.2156400084467,2.0883604299997387,-110.157 -487.652;-431.781 243.274;426.757 -241.115;446.237 97.541;-449.463 -128.638;163.953 471.674,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;41200.571;41200.571;41200.571;41200.571;42005.393;42005.393;42005.393;42005.393;42005.393;42005.393;42054.500;42108.633;42108.633;42225.040;42228.925;42228.925;42228.925;42230.191;42230.191;42230.830;42231.121;42231.194;42231.444;42231.444;42231.541;42231.541;42231.906;42231.906;42231.906;42231.917;42232.041;42232.041;42232.041;42232.041;42232.055;42232.055;42319.296;42327.695;42368.738;42373.738;42399.417;42406.753;42416.281;42439.773;42440.505;42447.744;42530.090;42530.986;42669.284;42669.850;42673.014;42673.401;42688.002;42692.254;42699.124;42702.931;42702.931;42706.884;42708.809;42731.701;42738.034;42741.561;42741.740;42747.345;42749.057;42750.585;42754.632;42754.784;42754.946;42760.413;42761.931;42762.056;42762.056;42762.859;42763.540;42763.905;42763.979;42764.045;42764.075;42764.257;42764.288;42764.318;42764.991;42765.413;42766.149;42766.176;42766.491;42766.518;42766.532;42766.546;42766.546;42766.546;42766.546;42766.546;42766.546;42766.546;42766.546;42766.546;42769.880;42772.597;42773.892;42776.358;42780.061;42782.681;42783.487;42783.635;42783.778;42783.778;42785.085;42785.664;42785.664;42786.334;42786.831;42787.120;42787.153;42787.187;42787.187;42787.187;42787.187;42787.187;42787.187;42787.187;42787.187;42787.187;42787.187;42787.187;42824.042;42830.084;42835.292;42835.292;42839.674;42839.674;42842.240;42842.286;42843.582;42843.621;42843.656;42844.936;42846.020;42846.020;42846.651;42846.659;42846.659;42846.659;42846.659;42846.659;42846.659;42846.659;42846.659;42846.659;42846.659;42846.659;42846.659;42855.178;42860.176;42867.399;42867.399;42868.299;42873.827;42873.905;42873.915;42873.915;42876.889;42876.921;42876.921;42878.284;42879.203;42879.765;42880.566;42881.437;42882.237;42883.103;42883.974;42884.770;42884.772;42884.773;42884.928;42885.447;42885.846;42886.122;42886.216;42886.944;42886.944;42886.944;42886.944;42886.944
LXBV25,2,500,6,26,6030,42693.11207055479,43892.27036810799,1199.1582975532,True,384.4693147619621,2.1188679429997137,433.538 248.400;-174.282 466.970;405.954 -290.567;-50.784 102.875;-496.566 -56.005;-167.699 -470.906,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;40900.953;40900.953;41603.349;41603.349;42080.377;42080.377;42080.377;42175.706;42175.706;42175.706;42182.591;42182.768;42182.768;42184.751;42184.920;42185.779;42185.835;42186.905;42190.234;42190.234;42192.510;42192.510;42192.510;42192.570;42196.823;42196.823;42196.823;42196.833;42196.833;42196.835;42196.835;42196.836;42197.548;42197.548;42275.301;42280.914;42288.843;42288.843;42305.271;42328.108;42332.014;42333.615;42337.235;42344.860;42352.414;42355.781;42360.312;42367.714;42371.026;42378.282;42382.663;42383.178;42385.298;42386.939;42387.335;42387.983;42391.964;42393.584;42394.368;42395.014;42396.772;42397.691;42400.039;42400.841;42401.228;42401.612;42401.993;42402.895;42403.056;42403.102;42403.102;42403.102;42403.102;42403.102;42403.102;42403.102;42403.102;42403.102;42403.102;42403.102;42403.102;42403.102;42403.102;42403.102;42403.102;42403.102;42410.100;42423.559;42425.920;42433.042;42435.363;42444.644;42446.130;42447.575;42447.575;42451.682;42452.392;42453.074;42453.752;42454.676;42456.371;42456.929;42458.698;42461.913;42462.470;42462.806;42463.265;42464.107;42464.276;42464.445;42464.613;42464.947;42464.947;42464.947;42464.947;42577.250;42577.250;42588.444;42597.130;42605.144;42609.872;42610.369;42618.048;42622.830;42623.007;42625.143;42627.024;42629.172;42629.875;42629.875;42630.810;42631.879;42631.879;42632.492;42632.828;42633.164;42633.338;42633.338;42633.338;42633.338;42633.338;42633.338;42633.338;42633.338;42633.338;42633.338;42633.338;42633.338;42633.338;42633.338;42633.338;42633.338;42633.338;42633.338;42633.338;42633.338;42633.338;42633.338;42633.338;42633.338;42633.338;42633.338;42633.338;42633.338;42633.338;42633.338;42633.338;42633.338;42633.338;42633.338;42633.338;42633.338;42646.714;42647.929;42656.366;42668.418;42676.316;42680.100;42683.795;42684.886;42686.067;42686.793;42691.298;42693.112
LXBV25,2,500,6,27,6030,42539.360105125146,43892.27036810799,1352.9102629828412,True,327.8427642256604,2.0233449389997986,-97.424 243.011;442.632 62.748;134.216 -332.848;-333.338 -138.468;332.292 373.448;-223.170 -447.246,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;40994.873;40994.873;41069.300;41069.300;41288.805;41288.805;41355.411;41919.659;41919.659;41967.946;41967.946;42083.415;42091.371;42091.371;42094.702;42094.702;42094.702;42096.493;42096.493;42097.223;42097.223;42097.394;42099.497;42099.497;42099.497;42099.538;42120.575;42120.575;42120.575;42120.577;42121.742;42121.742;42121.742;42121.742;42122.509;42173.652;42173.652;42182.274;42191.959;42193.001;42198.985;42206.368;42211.000;42211.000;42214.193;42214.193;42215.339;42216.928;42218.118;42218.372;42220.973;42221.224;42222.681;42224.132;42224.699;42224.699;42224.699;42224.699;42224.699;42224.699;42224.699;42224.699;42224.699;42224.699;42224.699;42224.699;42237.258;42463.262;42473.448;42479.271;42480.001;42483.200;42489.696;42492.891;42499.125;42502.195;42504.090;42506.362;42510.592;42512.166;42514.616;42517.038;42520.828;42523.428;42525.179;42527.386;42531.309;42533.858;42535.396;42535.396;42536.857;42537.757;42538.485;42538.933;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360;42539.360
LXBV25,2,500,6,28,6030,42542.477381608944,43892.27036810799,1349.7929864990438,True,358.7616624278115,2.098348122999596,356.722 52.156;-460.101 -157.651;337.962 -368.280;-350.160 356.593;129.127 329.484;-143.127 -446.786,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;40851.554;41704.785;41704.785;41704.785;41760.263;41760.263;41761.832;41835.297;41835.297;41848.481;41848.481;41848.481;41848.513;41848.513;41848.531;41978.365;41978.365;41978.365;41978.368;41978.368;41978.368;41978.410;41978.410;42178.027;42178.027;42266.041;42267.899;42434.266;42434.266;42442.787;42447.836;42455.948;42472.582;42483.725;42491.788;42520.068;42525.636;42529.371;42531.396;42531.782;42534.525;42534.525;42535.887;42537.849;42538.739;42538.739;42540.134;42540.444;42541.116;42541.785;42542.040;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477;42542.477
