Experiment,Algorithm,Budget,Calls,Spacing,Dataset,Radius,Turbines,Seed,Objective,Ideal,WakeLoss,Feasible,MinSpacing,Seconds,Coordinates
hornsrev,DE,6030,6030,4D,3,500,4,15,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,394.20583960290884,1.9788104389999717,213.2017 128.6953;-159.3316 -261.3793;-458.5439 6.9076;-62.8255 410.1331
hornsrev,DE,6030,6030,4D,3,500,4,16,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,328.2238391684785,1.8324437740002395,473.2174 52.3991;53.6207 -485.4493;-274.5584 -185.5969;254.0590 296.7358
hornsrev,DE,6030,6030,4D,3,500,4,17,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,366.5411963778222,1.980602502000238,-177.6009 -414.3296;-441.6950 -160.1510;243.6472 -44.1484;-54.2967 253.4745
hornsrev,DE,6030,6030,4D,3,500,4,18,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,404.36573592655964,1.987945585000034,-322.9839 -209.7539;-111.9646 360.6642;406.5140 -61.5588;146.1683 -370.9643
hornsrev,DE,6030,6030,4D,3,500,4,19,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,398.36416384417356,1.9673191920001045,85.8798 -370.5574;-317.3694 86.6335;419.8911 -72.8190;285.8350 302.3116
hornsrev,DE,6030,6030,4D,3,500,4,20,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,386.01244278988486,2.093684297999971,424.2410 -117.0109;-265.7668 90.9400;-155.2165 -278.9035;326.1909 321.8359
hornsrev,DE,6030,6030,4D,3,500,4,21,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,422.2010793984212,1.8757227299997794,-245.8487 399.9708;-395.4876 -196.1598;278.9723 -78.2076;-92.9357 -490.6357
hornsrev,DE,6030,6030,4D,3,500,4,22,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,378.41728777055516,1.8872095060000902,-312.5522 267.8709;437.6250 -21.1809;148.3563 -265.1548;307.3008 358.9090
hornsrev,DE,6030,6030,4D,3,500,4,23,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,373.5594454578199,1.9749790279997796,424.4533 169.8052;-228.7074 32.0480;70.0133 287.7839;247.9329 -408.2337
hornsrev,DE,6030,6030,4D,3,500,4,24,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,364.1490453631474,1.955417903000125,119.6633 337.0009;303.2022 -264.6729;-118.5516 -407.9769;-233.4235 -62.4208
