Spacing,Greedy,Iterations,Evaluations,Dataset,Radius,Turbines,Run,Objective,WakeLoss,Violation,Feasible,Seconds,Coordinates
6D,False,100,3030,1,500,4,27,56109.67036439214,73.27911454717105,0.0,True,0.20628719399996953,26.5847 -499.2926;11.1195 461.8329;397.1640 136.8723;-487.9878 -37.8183
6D,False,100,3030,1,500,4,28,56083.04584389627,99.90363504304696,0.0,True,0.2079740319999246,230.3845 -443.7599;-472.7934 162.6741;-328.9126 -334.3247;477.6534 147.8080
6D,False,100,3030,1,500,4,29,56121.0882574805,61.861221458813816,0.0,True,0.20615857799998594,84.8591 492.3057;470.4220 -169.4194;67.9076 -495.3152;-488.9928 70.0427
6D,False,100,3030,1,500,4,30,56076.023746371095,106.92573256821925,0.0,True,0.20092751200002112,-491.0875 -93.9842;467.1524 -178.2375;310.3818 384.8118;-232.7581 442.5195
6D,False,100,3030,1,750,8,1,111804.81431682863,561.0846410499944,0.0,True,0.6666307890000098,-372.3428 651.0458;170.9924 476.4355;-207.4570 128.3638;692.0309 284.7488;36.6093 -749.1060;-721.0004 187.4850;488.8169 -475.7882;-396.7586 -523.4301
6D,False,100,3030,1,750,8,2,111928.92038601701,436.97857186161855,0.0,True,0.7052123220000794,747.8981 -12.6899;-623.7805 -416.4107;400.8258 -580.6808;-479.1444 55.6239;191.7900 15.0142;-139.6911 607.0785;378.3888 554.3870;-113.6830 -686.4269
6D,False,100,3030,1,750,8,3,111064.84536400934,1301.053593869292,0.0,True,0.7377064809999183,-413.1645 214.9490;200.0263 -712.9824;-16.7930 748.4811;182.0717 326.2532;-7.1458 -268.0520;605.9661 -398.2703;-379.3912 -614.7443;-714.4078 -196.1272
6D,False,100,3030,1,750,8,4,111924.93775814885,440.9611997297761,0.0,True,0.6984861050000291,-138.8027 390.1465;721.2888 -205.5296;-503.4057 -424.8791;282.2108 680.2653;556.1833 283.3829;312.2630 -587.4980;-667.5790 152.1115;-136.4339 -737.4720
6D,False,100,3030,1,750,8,5,111311.16459065683,1054.7343672217976,0.0,True,0.6881849599999441,-175.9953 729.0572;691.9862 -34.6678;-406.8313 -152.1739;-10.8914 -749.0021;-682.4784 292.5875;329.2792 673.8510;1.3073 223.3402;441.1087 -554.2055
6D,False,100,3030,1,750,8,6,111507.68919446846,858.2097634101665,0.0,True,0.6994831329999442,392.8836 -569.6366;-351.9707 -570.0456;-641.4418 -169.7766;-2.7276 16.1549;737.4121 -130.8776;372.5522 506.5728;-203.7507 633.6005;-619.8277 422.1016
6D,False,100,3030,1,750,8,7,111843.41211181291,522.4868460657162,0.0,True,0.7072170299999243,725.0996 155.6948;189.4271 643.5956;-596.0819 -455.1772;496.7527 -553.1577;-330.5080 -65.9596;-583.3880 468.9177;188.0395 -117.0875;-12.7702 -680.2804
6D,False,100,3030,1,750,8,8,110167.93100950193,2197.967948376696,0.0,True,0.7300248980000106,688.4536 297.2746;-323.1446 657.1983;654.2236 -366.7209;171.8751 589.4779;-257.9597 -275.9294;96.4331 -578.7318;-738.3124 107.1010;272.2919 -105.6395
6D,False,100,3030,1,750,8,9,109735.75921210996,2630.139745768669,0.0,True,0.7414937249999412,254.1301 -705.6329;-703.4675 -175.6629;663.9344 -227.6478;-280.9341 -695.3960;-592.1384 429.4679;56.5040 701.9858;-249.0681 59.2725;179.7175 -126.1053
6D,False,100,3030,1,750,8,10,108789.38285097861,3576.516106900017,0.0,True,0.6882100760000185,-506.0784 143.4071;553.2783 448.6140;48.5929 748.4241;72.4232 266.8107;50.2466 -202.0047;-402.7728 607.0143;695.9170 -276.5647;-553.9648 -354.8532
6D,False,100,3030,1,750,8,11,111431.73163971103,934.1673181676015,0.0,True,0.6670840710000903,-673.9233 134.0585;491.5087 -421.9037;-384.4706 -643.9519;383.1110 549.9807;749.9859 4.1065;72.0630 -746.2325;-110.6039 -225.7105;-377.2909 594.5680
6D,False,100,3030,1,750,8,12,111146.59130438119,1219.3076534974389,0.0,True,0.7091770179999912,-342.9595 -666.5370;-725.9740 -32.6396;-127.3503 739.0961;392.6321 636.3491;674.3038 -270.4186;695.6888 280.2078;-490.3879 446.1615;373.6314 -632.2738
6D,False,100,3030,1,750,8,13,111326.73155944611,1039.167398432517,0.0,True,0.6756741259999899,-228.9303 -139.1661;-70.8868 724.4097;528.4960 -349.4715;-749.8624 -11.9741;-435.4146 -610.6670;-581.4124 473.7717;701.2838 228.7898;154.0619 293.9888
6D,False,100,3030,1,750,8,14,111089.02072189705,1276.8782359815814,0.0,True,0.6868305340000234,-723.0830 -109.6217;-241.2787 703.5669;-269.6881 -699.8337;354.3988 623.1427;480.0134 -573.2659;234.5685 -101.6929;-240.0309 -147.7749;712.5927 -113.4355
6D,False,100,3030,1,750,8,15,111321.39138059255,1044.5075772860728,0.0,True,0.6856934059999276,290.0670 -137.9113;-208.1758 694.1170;-621.9156 -397.5307;-591.6416 288.7401;295.8536 664.1601;259.7906 -666.7037;723.0334 74.4037;-207.0091 -64.1232
6D,False,100,3030,1,750,8,16,111529.82723965604,836.0717182225926,0.0,True,0.6826955600000701,-290.0662 691.4821;356.7102 -144.2755;84.2818 370.8538;-274.2340 -690.4985;-674.6855 -259.5299;-523.2204 256.9779;340.1916 -645.8629;725.4775 189.2358
6D,False,100,3030,1,750,8,17,111809.42630549161,556.4726523870195,0.0,True,0.6959353469999314,534.0435 -409.9566;106.4933 -742.4005;-360.1186 647.9876;739.1164 126.6304;-742.1052 102.7261;-592.9764 -418.7523;115.2042 305.3717;-119.8644 -256.7593
6D,False,100,3030,1,750,8,18,111495.25407122422,870.6448866544088,0.0,True,0.6712768379999261,-332.6891 636.1075;-212.4953 -716.2355;293.6312 -679.6689;738.8228 74.8012;-645.0581 212.3579;-485.3839 -321.4109;92.6527 -220.4967;279.5633 475.4590
6D,False,100,3030,1,750,8,19,111272.98625922868,1092.9126986499468,0.0,True,0.6958196690000022,-530.9097 330.6318;-206.4861 -447.0883;-68.4362 194.4478;229.6791 -713.9660;67.8552 656.9509;663.5250 340.3461;-719.6770 -157.0144;448.0729 -142.5339
6D,False,100,3030,1,750,8,20,111668.07811465608,697.820843222551,0.0,True,0.6843673469999203,-720.6566 207.7310;98.4799 -275.1879;415.5185 -624.3708;-158.8964 732.9747;-478.0044 -394.4270;720.1265 -190.9114;-250.4395 97.7020;408.6562 449.9379
6D,False,100,3030,1,750,8,21,109413.08352101878,2952.815436859848,0.0,True,0.7036295149999887,280.8545 -681.4489;-439.7796 410.9676;-421.2501 -615.6748;592.9345 451.7019;150.9731 264.8212;137.7702 -217.1335;-341.4169 -102.1532;-114.4825 741.1733
6D,False,100,3030,1,750,8,22,111274.2541444593,1091.6448134193342,0.0,True,0.6974684570000136,-457.0310 116.5235;361.5207 605.7779;529.1486 -483.1830;738.8333 113.4243;-612.7419 -423.8185;-6.6294 -650.7771;174.7921 -18.3994;-236.3922 704.5502
6D,False,100,3030,1,750,8,23,111727.40362665748,638.4953312211437,0.0,True,0.7344482219999691,523.5091 -526.6062;205.0293 425.9976;68.2987 -335.3631;-190.6598 700.9636;-190.3972 -719.9456;-627.1197 -400.5204;715.8766 192.3827;-413.6373 124.0898
6D,False,100,3030,1,750,8,24,110336.35925007288,2029.539707805743,0.0,True,0.7511709560000099,241.1761 42.4506;-559.5224 391.6053;-733.2022 -73.9240;701.6624 264.7077;-186.2060 726.3534;-193.0469 -158.1727;641.6591 -274.3634;-102.7537 -742.9278
6D,False,100,3030,1,750,8,25,110901.98380128582,1463.9151565928041,0.0,True,0.7162004269999898,-649.0818 274.6859;-185.6091 -112.5985;741.9047 77.3235;537.6867 -520.8312;537.4395 515.4157;-673.7057 -327.7871;-54.6206 459.4837;38.5141 -625.7384
6D,False,100,3030,1,750,8,26,109361.82617098386,3004.0727868947724,0.0,True,0.7403415989999758,-660.3213 -338.4580;-480.3684 575.9741;412.9026 566.5307;683.4630 177.0958;-309.3168 -670.9445;-32.0733 709.2346;201.1156 -644.9668;-442.3553 70.4798
6D,False,100,3030,1,750,8,27,111200.63686774968,1165.2620901289483,0.0,True,0.6846236510000381,-355.8122 659.9745;-535.4403 -525.1702;-0.8381 -748.7161;-678.6036 319.3697;727.0284 -165.0846;-0.3537 160.7139;571.9193 294.4204;260.5115 -235.0073
6D,False,100,3030,1,750,8,28,109606.7644121324,2759.1345457462303,0.0,True,0.717588878000015,494.8226 -501.0800;498.9775 559.4853;-693.2441 -276.9675;-628.6250 249.1854;100.3532 -743.2558;-386.1716 -641.0858;-45.2574 101.1877;417.1145 10.5882
6D,False,100,3030,1,750,8,29,111940.95203285106,424.94692502757243,0.0,True,0.6843866450000178,54.0762 685.2207;-436.1806 600.8644;-679.6586 -32.1900;-454.6352 -466.0178;54.6493 -655.8096;415.0634 -232.0982;-138.5445 -43.3073;633.4545 400.0907
6D,False,100,3030,1,750,8,30,110783.42992754969,1582.469030328939,0.0,True,0.6985901980000335,-669.2781 -246.5796;-210.4965 156.4886;-87.3293 744.7386;-219.8821 -716.0899;396.0269 491.6946;-639.6208 391.5280;196.4172 -108.9817;513.8378 -484.4021
6D,False,100,3030,1,1000,8,1,112025.76838774141,340.13057013721846,0.0,True,0.7224088119999124,579.0118 -667.3524;870.9989 18.9164;124.0612 -868.3655;-302.5004 -286.9229;142.9593 267.5142;552.3872 584.9631;-887.4485 -310.3543;-547.9837 295.1735
6D,False,100,3030,1,1000,8,2,111633.8506609647,732.0482969139266,0.0,True,0.703784498999994,777.7570 171.8996;46.4203 -575.5723;-646.4807 -762.9304;50.0403 509.3895;562.5815 679.3564;-796.9351 589.7400;-404.2515 854.9934;-402.9951 -32.9058
6D,False,100,3030,1,1000,8,3,112156.22068968807,209.67826819056063,0.0,True,0.654579009000031,-264.5702 -353.9929;715.0142 594.1497;-594.0700 804.4114;436.3501 -166.6317;-926.7213 -13.1704;96.1561 -982.9855;61.6788 967.0567;949.7567 -58.1440
6D,False,100,3030,1,1000,8,4,112070.04901973064,295.84993814799236,0.0,True,0.664980542999956,-510.5826 -523.9613;723.2850 -662.2168;719.0108 516.4532;-318.0197 -54.1548;5.1978 793.9324;920.9140 66.1201;-796.1367 497.3651;-34.5735 -819.6186
6D,False,100,3030,1,1000,8,5,112142.32983448944,223.56912338918482,0.0,True,0.7018247029999429,-582.5784 669.1742;736.8691 -621.9669;-566.3770 -474.0962;-30.9876 -828.2706;375.6621 916.1703;365.0097 28.1485;971.2652 -81.9211;-988.7861 84.1392
6D,False,100,3030,1,1000,8,6,112154.71936755226,211.1795903263701,0.0,True,0.7339799940000375,-112.2221 -796.2617;533.9411 -842.1954;947.5955 -117.8803;295.9966 -225.2451;-866.3190 -348.5866;-519.6026 846.0370;573.6067 782.4898;-867.4046 465.1472
6D,False,100,3030,1,1000,8,7,111970.96622652706,394.9327313515678,0.0,True,0.7315011420000701,-514.0429 774.1563;-998.3572 -53.8353;406.7868 -817.8997;-498.7714 -391.4640;-10.2207 -414.0233;-9.6220 445.0842;803.5810 -16.2033;521.2372 500.2409
6D,False,100,3030,1,1000,8,8,112045.41222434501,320.48673353361664,0.0,True,0.7195498809999208,421.9458 47.9060;786.9487 -402.2215;-739.7206 -630.6010;166.2881 -539.0665;795.4420 508.4076;-311.7180 -950.1747;135.0560 705.5520;-986.9522 44.6563
6D,False,100,3030,1,1000,8,9,112033.98869112416,331.9102667544648,0.0,True,0.7351024990000496,259.7804 -374.1324;-176.7665 785.9816;626.5119 -779.4118;-647.6227 761.9612;-212.6482 -632.0592;-944.1522 329.5094;30.3036 232.6440;900.8785 -250.3525
6D,False,100,3030,1,1000,8,10,112028.3868163547,337.5121415239264,0.0,True,0.744704898000009,-701.4236 357.1671;-291.1246 -84.2474;331.3933 356.4862;-30.8107 -999.5252;149.2490 862.5769;-704.3632 -689.4809;702.9327 -291.9387;900.3028 339.3400
6D,False,100,3030,1,1000,8,11,112102.53651984899,263.3624380296387,0.0,True,0.7176720830000249,742.9520 613.9174;-435.0171 900.4217;-998.5937 53.0161;499.2471 49.4034;-473.1228 -500.1105;25.1414 -999.0797;-754.0775 546.8431;991.5724 -17.1282
6D,False,100,3030,1,1000,8,12,111986.79823586333,379.1007220152969,0.0,True,0.6935820080000212,952.5027 303.6524;-507.9166 743.5849;-13.4883 851.3690;-993.1983 -94.6317;-793.6300 -546.8287;8.1363 -690.1111;743.5156 -153.6061;323.8323 138.8290
6D,False,100,3030,1,1000,8,13,112117.84549976022,248.0534581184038,0.0,True,0.7396276599999965,-981.1782 156.1281;-394.4175 -918.9312;-48.6641 -367.8093;988.5884 -108.5779;301.9052 904.6025;-800.2349 599.6864;320.8317 -920.5921;-591.8964 -194.5134
6D,False,100,3030,1,1000,8,14,112093.34804378064,272.5509140979848,0.0,True,0.7172593359999837,-983.1553 182.1046;948.3015 -261.2532;-747.0046 664.8183;53.4750 -487.6197;-250.7292 735.9629;-306.4436 -942.7732;755.1382 342.4356;544.2348 838.9330
6D,False,100,3030,1,1000,8,15,112062.8270998871,303.0718579915265,0.0,True,0.7120114879999164,391.9917 247.7179;988.6386 -150.3113;756.1264 -635.8608;-993.7870 -110.3362;-115.3577 331.8388;-802.3738 500.4498;769.8275 638.2406;-385.7458 -775.7152
6D,False,100,3030,1,1000,8,16,111866.6989391279,499.20001875072194,0.0,True,0.6342509480000444,889.1406 -319.4479;152.9352 -835.2619;-545.1072 -835.6643;-919.7395 -316.2137;-270.3845 764.1278;-539.0917 350.0624;329.1695 903.6327;157.7543 -52.1052
6D,False,100,3030,1,1000,8,17,112138.7404155924,227.1585422862263,0.0,True,0.7031523440000456,343.5660 212.4074;-227.2997 107.0833;354.1000 -933.8725;-577.8819 -808.3100;-613.5497 782.8908;-991.3406 -103.2185;682.6734 -311.9259;954.0860 287.7963
6D,False,100,3030,1,1000,8,18,111682.46047436171,683.4384835169185,0.0,True,0.686452949999989,675.9024 -374.7944;-93.9719 796.0254;477.3980 878.6872;-827.6799 79.4372;883.1153 420.2076;-299.9277 187.1321;-576.3497 -816.9295;245.9722 -556.6562
6D,False,100,3030,1,1000,8,19,111485.56044945771,880.3385084209149,0.0,True,0.6982930320000378,124.2185 -992.2549;-840.2337 418.7438;-456.5984 -888.9133;240.1395 -253.6021;635.3039 -722.0794;-115.1810 975.3026;-447.4718 51.5480;235.7287 512.3451
6D,False,100,3030,1,1000,8,20,111713.44880827653,652.4501496020966,0.0,True,0.7284933909999154,91.4978 -995.8053;-116.5219 374.4419;-482.5280 -875.5710;-537.4493 841.3176;423.8786 382.5787;944.6000 311.2687;86.4280 996.2429;562.0946 827.0138
6D,False,100,3030,1,1000,8,21,111960.61428789349,405.28466998513613,0.0,True,0.7351891179999939,217.9175 -200.1062;-619.4445 -783.1546;-624.9275 669.1702;659.6469 131.1227;-931.5749 288.5894;219.5148 -916.6309;-429.9517 -71.0803;387.5770 921.8370
6D,False,100,3030,1,1000,8,22,112114.37309023179,251.52586764683656,0.0,True,0.7198260870000013,-4.8784 938.7025;542.7884 839.8436;896.4491 11.0388;-759.5481 514.4786;-370.3507 -86.7118;574.6150 -764.5422;262.3676 -14.4419;-969.2650 0.3841
6D,False,100,3030,1,1000,8,23,112102.88752276584,263.01143511278497,0.0,True,0.7507950660000233,139.9657 -178.1823;710.4154 637.9568;994.9235 -93.3552;-479.3511 -786.2469;-432.0846 753.2996;-963.4484 133.4461;420.7883 253.5822;686.0946 -719.5405
6D,False,100,3030,1,1000,8,24,112079.18378414086,286.7151737377717,0.0,True,0.7757137060000332,803.3031 381.7335;-354.3542 545.1986;793.9702 -533.3997;332.9904 -942.7377;-154.0747 -63.9071;-998.7816 45.5460;382.3370 866.8849;-140.4334 987.1451
6D,False,100,3030,1,1000,8,25,111641.78210742882,724.1168504498055,0.0,True,0.7907832470000358,776.4225 37.5688;-820.6786 516.1538;-344.7237 250.4565;-344.7377 -615.5380;209.6761 371.7353;-994.0008 17.1107;-263.6040 826.7524;-11.5967 -177.4110
6D,False,100,3030,1,1000,8,26,112151.83770136937,214.0612565092597,0.0,True,0.775586555000018,-898.2641 -320.5290;429.9007 902.8762;385.0376 -915.1349;-138.2603 -391.5227;-575.3220 814.5504;993.1863 114.6088;-544.4591 -838.7874;48.2111 241.5358
6D,False,100,3030,1,1000,8,27,112105.32250815055,260.5764497280761,0.0,True,0.722144473999947,30.0750 992.6328;784.3730 -612.3902;7.7650 -821.6911;974.5000 -95.3567;-899.7007 436.4296;457.7401 -20.8516;782.2735 613.2397;-359.4272 534.6845
6D,False,100,3030,1,1000,8,28,112077.13004323795,288.7689146406774,0.0,True,0.6915429869999343,957.5902 131.6760;-253.1919 -186.3859;-932.5603 257.2065;395.8234 -307.5767;74.0065 997.2167;719.5355 627.0917;-512.1815 -691.3986;-480.6809 636.4496
6D,False,100,3030,1,1000,8,29,112052.6396755412,313.2592823374289,0.0,True,0.7177380470000116,351.6274 892.7523;-175.5695 521.3529;853.3726 30.4718;-523.7589 23.1481;-155.8574 -536.7402;688.6670 -506.7514;343.1397 -887.1444;-746.8062 -616.5707
6D,False,100,3030,1,1000,8,30,112060.31769882867,305.5812590499554,0.0,True,0.7326265699999794,-744.3173 -249.5857;388.2245 -579.3113;417.8137 703.4135;871.5522 -490.0451;129.2139 -54.7488;-369.5218 -929.2205;-418.9716 662.9164;-924.6372 378.8362
6D,False,100,3030,2,500,4,1,29052.25950972079,209.2540690178721,0.0,True,0.20770309600004566,-223.8752 447.0793;434.8880 -216.1590;407.7351 275.8974;-452.1914 -205.6249
6D,False,100,3030,2,500,4,2,28998.35338794472,263.1601907939403,0.0,True,0.22766018499999063,167.1133 471.2464;-92.2884 -491.3987;222.6034 -152.1972;-445.0393 227.9034
6D,False,100,3030,2,500,4,3,29199.457538753108,62.05603998555307,0.0,True,0.2281596199999285,487.8601 72.3127;49.8236 -467.0232;-183.9108 464.9481;-475.0332 56.7485
6D,False,100,3030,2,500,4,4,29186.50950237475,75.00407636391174,0.0,True,0.20630167199999505,-499.4495 23.4559;-235.0004 441.3324;-245.0987 -435.7937;499.9625 6.0748
6D,False,100,3030,2,500,4,5,29069.783303216358,191.7302755223027,0.0,True,0.2079559710000467,351.7793 -355.3186;461.9972 191.0051;-496.0086 -63.0515;-308.5229 393.4636
6D,False,100,3030,2,500,4,6,29116.059222555836,145.454356182825,0.0,True,0.2279844710000134,-130.8441 482.5699;-442.2037 -233.3519;266.0366 -421.6847;497.4863 5.2988
6D,False,100,3030,2,500,4,7,29107.264113385216,154.24946535344498,0.0,True,0.20906941299995196,404.0108 -29.1608;26.3254 -499.3065;-397.2983 -22.9771;-113.7662 486.6821
6D,False,100,3030,2,500,4,8,29013.643248189976,247.87033054868516,0.0,True,0.20307715900003132,-462.3570 -190.3312;30.4835 499.0699;283.0155 -391.3715;398.3866 82.1589
6D,False,100,3030,2,500,4,9,29048.01865086417,213.4949278744898,0.0,True,0.20195031200000813,-67.1746 488.0689;-374.5905 -285.5456;483.6466 -61.5407;184.9598 -464.5319
6D,False,100,3030,2,500,4,10,29010.526457234846,250.9871215038147,0.0,True,0.19997011999998904,491.0205 94.3337;-47.5497 489.1968;-477.8611 -147.1350;-34.6806 -436.2160
6D,False,100,3030,2,500,4,11,29138.765026730616,122.7485520080445,0.0,True,0.2031536250000272,-498.1188 43.3312;448.8923 -220.2173;-277.5953 -415.8603;-47.6921 497.7203
6D,False,100,3030,2,500,4,12,29093.188698416667,168.324880321994,0.0,True,0.20264000500003476,244.6737 -436.0444;-433.6761 -248.8473;437.7504 234.1432;-257.6516 420.7897
6D,False,100,3030,2,500,4,13,28990.44859899748,271.06497974118247,0.0,True,0.20303757499993935,-364.4225 315.6842;-381.6190 -155.8776;475.6258 -153.8763;173.1101 469.0766
6D,False,100,3030,2,500,4,14,29173.254380712282,88.25919802637873,0.0,True,0.20070645700002387,181.0234 -430.3577;-448.5988 216.4505;278.5115 415.2482;497.6726 -48.1870
6D,False,100,3030,2,500,4,15,29064.719604190643,196.793974548018,0.0,True,0.22732102399993437,141.1717 479.6052;-473.0895 125.5462;-208.6979 -454.3624;372.1210 -90.1548
6D,False,100,3030,2,500,4,16,29006.862395552198,254.65118318646273,0.0,True,0.22148508100008257,425.0971 -90.0898;-108.9151 -487.9933;-398.3072 120.9890;-92.4738 491.3742
6D,False,100,3030,2,500,4,17,29010.695252952108,250.81832578655303,0.0,True,0.21421398699999372,-489.0864 103.8967;480.6558 -137.7211;-92.9748 -491.2796;-145.2953 478.0602
6D,False,100,3030,2,500,4,18,29011.551318531598,249.96226020706308,0.0,True,0.22336383499998647,-196.6338 -459.7120;-397.4661 46.6520;498.7843 34.8457;-165.1377 471.9423
6D,False,100,3030,2,500,4,19,29103.450609465093,158.06296927356743,0.0,True,0.21999699000002693,-157.1311 461.7551;-170.9125 -469.8818;492.3302 87.2410;-488.5407 96.2614
6D,False,100,3030,2,500,4,20,29036.680143560206,224.83343517845424,0.0,True,0.23686382599998979,437.6115 -1.6242;-359.1429 -207.1393;188.2131 460.7434;110.9910 -487.5254
6D,False,100,3030,2,500,4,21,29215.218248412635,46.29533032602558,0.0,True,0.20545145899995987,-306.7699 362.6218;-463.7993 -116.8227;158.7180 -474.1392;477.8605 145.6155
6D,False,100,3030,2,500,4,22,29052.47465917336,209.0389195653006,0.0,True,0.22843081099995288,-128.9922 -482.9951;278.1153 -62.7982;290.2037 407.1630;-453.0947 211.4360
6D,False,100,3030,2,500,4,23,29075.214787918856,186.2987908198047,0.0,True,0.21455558999991808,-439.7002 -238.0415;487.1333 -5.2846;221.1160 -446.9590;-265.3373 423.5259
6D,False,100,3030,2,500,4,24,29174.06268468581,87.45089405285034,0.0,True,0.2222026189999724,187.0670 -451.3296;-454.3516 208.7193;496.6874 -57.4599;284.2857 411.3093
6D,False,100,3030,2,500,4,25,29106.626788393187,154.88679034547386,0.0,True,0.20498784400001568,489.7192 -100.8716;-429.8450 192.3957;-161.5661 -473.1749;315.9668 387.4406
6D,False,100,3030,2,500,4,26,29201.066971026597,60.44660771206327,0.0,True,0.20390812599998753,-499.8453 10.7561;499.3153 26.1414;-222.8577 446.1524;13.7967 -499.8096
6D,False,100,3030,2,500,4,27,29200.75061763298,60.762961105680006,0.0,True,0.21285564899994824,-493.8760 21.2275;-214.2094 451.7438;498.8119 34.4453;30.1191 -499.0920
6D,False,100,3030,2,500,4,28,29099.251934319404,162.2616444192572,0.0,True,0.20474842900000567,498.1800 -19.9527;250.2432 432.8720;159.3299 -473.9346;-499.9926 -2.7114
6D,False,100,3030,2,500,4,29,29173.49250426731,88.02107447135131,0.0,True,0.20737668499998563,271.5494 372.7444;-470.5696 169.0090;491.1226 -83.0334;140.2569 -456.8115
