Experiment,Algorithm,Budget,Calls,Spacing,Dataset,Radius,Turbines,Seed,Objective,Ideal,WakeLoss,Feasible,MinSpacing,Seconds,Coordinates
crowded,SSA,6030,6030,4D,1,500,10,20,128627.57344716082,140457.3736973483,11829.800250187473,True,309.343348309717,2.5817568669999673,485.9094 -116.1290;180.2857 -184.8744;-336.0016 -352.6084;-215.0728 101.5585;424.0142 212.5943;-260.7436 426.6294;75.3504 -492.9324;-488.7771 -80.0528;48.5096 434.0939;112.4706 125.5284
crowded,SSA,6030,6030,4D,1,500,10,21,134490.2244461619,140457.3736973483,5967.149251186376,True,309.2009764899876,2.5194353280000996,-411.2533 275.3205;439.3851 -33.4514;305.3058 -312.0693;-101.9353 236.0595;96.1482 482.7006;-304.2561 -396.6704;-5.1962 -491.8216;126.9652 -12.3076;-483.2260 -102.4961;-169.6591 -116.2804
crowded,SSA,6030,6030,4D,1,500,10,22,131403.85344552636,140457.3736973483,9053.52025182193,True,311.5546045562989,2.83136953799999,182.1448 -15.2900;201.4287 -431.4451;72.7463 444.9559;-428.2003 -255.8443;454.7396 -206.9913;-138.8332 -41.5714;-485.4985 71.1342;-110.0861 -436.4241;-345.8275 354.5829;422.9079 264.7721
crowded,SSA,6030,6030,4D,1,500,10,23,134120.86376281653,140457.3736973483,6336.509934531758,False,308.00002827557273,2.5735812559998976,16.7641 184.8083;-453.0033 92.0965;-12.3843 -499.7197;58.4433 492.8587;393.0952 307.3851;-246.1308 -298.7179;202.0698 -278.6328;498.3107 -194.3394;-300.2210 386.9927;277.3524 20.2333
crowded,SSA,6030,6030,4D,1,500,10,24,132321.31047182373,140457.3736973483,8136.063225524558,False,307.9999325710824,2.5990659799999776,167.0165 91.7818;-114.6177 216.4665;-293.9019 466.9084;336.4929 -220.0424;-119.6863 -485.3014;392.7765 306.0527;98.2688 454.1081;-19.4735 -187.3919;-334.6091 -1.7781;-392.7264 -304.4582
crowded,SSA,6030,6030,4D,1,500,10,25,130364.13057689858,140457.3736973483,10093.243120449712,True,308.00006129822765,2.615865071000144,211.0418 -23.4834;-9.8386 191.1709;246.6663 377.6584;-50.4092 497.4524;-210.1104 -42.8275;-413.8461 -278.2445;449.3382 -219.0180;184.0202 -385.7868;-153.5895 -467.1947;-355.0400 243.7101
crowded,SSA,6030,6030,4D,1,500,10,26,133017.04414467377,140457.3736973483,7440.3295526745205,True,314.5452954273715,2.4906319080000685,-173.7528 -83.4093;-476.3613 125.3464;181.0259 46.1886;-49.0048 -388.2374;286.1790 -410.0011;-372.0404 -327.5830;102.3917 489.2094;-195.7116 329.3157;495.9776 -14.4419;392.0534 290.5415
crowded,SSA,6030,6030,4D,1,500,10,27,132470.60039901902,140457.3736973483,7986.773298329266,True,308.0647337042823,2.6884492600001977,-84.2896 487.1825;282.1048 -126.3959;-160.9004 106.4218;-393.3722 308.6097;473.8562 145.9685;-345.4096 -216.9418;-37.8711 -178.4940;144.1422 149.4670;222.2924 447.8656;-83.3092 -492.0222
crowded,SSA,6030,6030,4D,1,500,10,28,134686.17287333327,140457.3736973483,5771.200824015017,True,308.4163621479339,2.569785728999932,176.1834 1.9115;-307.9331 393.7769;496.9007 -23.4160;-480.5543 108.0869;159.1336 -397.4812;-131.4888 23.3236;-145.7575 -467.7865;37.1314 365.8742;352.3560 321.2156;-419.7239 -227.6085
crowded,SSA,6030,6030,4D,1,500,10,29,133145.962000204,140457.3736973483,7311.4116971443,True,308.36373112643133,2.590747991999933,-302.8231 199.5824;-140.4772 478.6785;208.5242 454.4026;184.2601 -47.2802;-452.3010 -93.4511;9.5759 206.8332;273.4895 -387.4337;-119.5947 -150.8422;-35.8241 -498.7149;476.6821 62.7085
