Experiment,Algorithm,Budget,Calls,Spacing,Dataset,Radius,Turbines,Seed,Objective,Ideal,WakeLoss,Feasible,MinSpacing,Seconds,Coordinates
spacing,SSA,6030,6030,5D,1,750,8,4,111505.11662564053,112365.89895787863,860.7823322381009,True,398.6232139865445,2.316017080000165,-90.0740 -502.3817;232.5182 649.9796;-407.8890 392.4465;-530.4046 -365.4726;89.5965 168.3894;-273.0697 2.9396;632.0831 -134.9553;237.5942 -269.9750
spacing,SSA,6030,6030,5D,1,750,8,5,111582.95520642822,112365.89895787863,782.9437514504098,True,404.1782703030312,2.438112856999851,-342.1647 -67.7831;98.5850 -635.6647;-552.5933 458.5473;-549.3152 -510.1568;398.5547 -255.5084;-77.0095 746.0358;-746.2871 -74.5029;396.5761 499.3535
spacing,SSA,6030,6030,5D,1,750,8,6,110961.4689091441,112365.89895787863,1404.4300487345317,True,420.4312914465871,2.370588282999961,-505.7880 -142.1084;-392.3547 639.1842;228.9506 685.3306;-139.1724 -380.5771;477.0364 -526.0671;92.8134 278.0092;581.8232 136.7255;228.1349 -120.0493
spacing,SSA,6030,6030,5D,1,750,8,7,111205.30649821096,112365.89895787863,1160.5924596676632,True,399.34147462130727,2.1900296489998254,-154.8774 476.9018;244.7126 388.0326;-174.3213 -717.6764;-629.6416 232.5016;-652.3657 -370.0255;521.0698 -386.4483;583.8078 170.4739;-358.8553 -99.2391
spacing,SSA,6030,6030,5D,1,750,8,8,111961.89791562725,112365.89895787863,404.0010422513733,True,459.04024357002737,2.2830876389998593,-749.3772 -24.5064;-480.5617 545.2747;-461.2918 -591.3627;213.8927 -287.4892;501.1688 344.1536;723.6215 -197.1580;-29.3069 629.4593;-218.4045 -70.4645
spacing,SSA,6030,6030,5D,1,750,8,9,111352.68220191452,112365.89895787863,1013.2167559641093,True,407.8134114538016,2.42905936499983,-3.3690 -535.3246;-415.2361 436.2789;12.3545 749.8982;-2.2471 211.8025;450.2294 519.2658;-507.8557 -504.2370;-686.4185 131.6940;446.7329 -249.6208
spacing,SSA,6030,6030,5D,1,750,8,10,111362.44732291406,112365.89895787863,1003.451634964571,True,414.0123697284321,2.3964080109999486,467.4102 -586.5387;-744.0825 94.0271;-461.8283 487.9688;38.3422 727.1718;336.5093 409.1172;-237.9351 139.7188;41.0874 -186.0166;642.7281 -92.4337
spacing,SSA,6030,6030,5D,1,750,8,11,111566.01750099097,112365.89895787863,799.8814568876551,True,389.83914501228793,2.419906634000199,-292.6398 228.3508;100.0198 -741.1102;-83.7142 -343.4324;536.5103 -502.2013;-711.0746 50.1304;-101.7530 666.8638;92.4050 167.3994;-532.4270 -444.7717
spacing,SSA,6030,6030,5D,1,750,8,12,111844.60141578253,112365.89895787863,521.2975420961011,True,438.01949046404894,2.33503649999966,167.9927 -260.0567;-281.0702 695.3409;355.9142 -660.1703;-295.2937 -245.3839;-126.9696 208.5846;630.8241 -156.3629;-562.2485 159.6625;357.1795 404.7588
spacing,SSA,6030,6030,5D,1,750,8,13,111069.43488885878,112365.89895787863,1296.464069019843,True,403.38184193182417,2.239336041000115,-631.7699 386.7041;580.7967 462.7727;-269.3104 -400.2044;-681.9624 -305.4198;487.0428 -299.8415;152.8353 670.8261;-252.8586 248.3453;87.9052 -737.1368
